index,NOVELTY_SCORE
77548,0.8047759532928467
112895,0.8763436675071716
139123,0.777765229344368
76572,0.7994171231985092
113297,0.8377611190080643
113582,0.7781110405921936
111691,0.832505613565445
113713,0.7932727783918381
117152,0.8366801291704178
138093,0.8255362063646317
78042,0.7988021671772003
77200,0.7598998248577118
78029,0.7940355539321899
61291,0.8336421996355057
114389,0.8537155091762543
60514,0.8119785785675049
86764,0.8310123234987259
62146,0.7897754460573196
60899,0.8295609802007675
67508,0.8057602792978287
114716,0.8312609493732452
60488,0.8484145104885101
139243,0.8023144453763962
69034,0.823692187666893
114392,0.8187626004219055
61108,0.8336499333381653
114683,0.7808918952941895
60454,0.8543206453323364
69312,0.8878299593925476
112846,0.7483731806278229
76595,0.8004380911588669
112315,0.8119262009859085
60474,0.9103697910904884
68157,0.8286077380180359
69124,0.9088596329092979
60749,0.8453522324562073
114427,0.7783817797899246
138108,0.8081884533166885
61688,0.8717410415410995
111909,0.8016486316919327
80921,0.7529443800449371
60957,0.8362464010715485
138023,0.7875647991895676
114145,0.796413242816925
138708,0.8723487854003906
113897,0.7663035094738007
61665,0.8638550341129303
114819,0.8928993791341782
61032,0.877117320895195
62182,0.732379823923111
139317,0.7862228006124496
68455,0.8282659351825714
138782,0.7846593260765076
69363,0.8967041596770287
111808,0.7772572040557861
112188,0.8015777617692947
113214,0.8180153518915176
112699,0.8475374579429626
69135,0.875267431139946
112600,0.8667334616184235
138511,0.7582206726074219
76546,0.7985702902078629
68488,0.9148862659931183
67480,0.8017425239086151
68943,0.813296914100647
76368,0.8013923317193985
112325,0.7745554447174072
76377,0.8091298341751099
78313,0.7975234538316727
61557,0.8399330377578735
68200,0.838438868522644
132512,0.8580467253923416
61005,0.8087422847747803
68077,0.8684462606906891
138139,0.8484151661396027
113039,0.8583113998174667
76972,0.7955625504255295
116243,0.7842962443828583
67666,0.8356341868638992
67735,0.8423593193292618
114334,0.8265993595123291
61798,0.8604876399040222
76902,0.8365466743707657
111993,0.8062699139118195
111956,0.8225794583559036
61952,0.833076998591423
60501,0.8858198374509811
78271,0.814598023891449
132517,0.7792105227708817
113523,0.8397839814424515
112897,0.7982038259506226
76876,0.7958873212337494
80991,0.8326893150806427
138005,0.7822980433702469
132447,0.8411741107702255
67621,0.8873689919710159
68915,0.8332059532403946
111953,0.8216414153575897
80816,0.8978828936815262
80885,0.8712450116872787
62209,0.8532087802886963
112335,0.8442768305540085
61283,0.8805612027645111
113630,0.8480225205421448
138438,0.8076000213623047
77196,0.7649167776107788
85931,0.7904382348060608
68016,0.7833840101957321
77653,0.8383469730615616
61601,0.8563852906227112
61214,0.8044726252555847
68605,0.8811099156737328
113037,0.8349927663803101
138202,0.7826700210571289
117053,0.8829657137393951
138519,0.8234257102012634
62119,0.8284072428941727
132569,0.8756167218089104
77353,0.8246074765920639
112152,0.8026894778013229
77212,0.7858647704124451
113962,0.7661828547716141
139010,0.7881165593862534
139300,0.7751786857843399
115480,0.773047462105751
80843,0.8136782199144363
115993,0.7933250963687897
77557,0.8048941045999527
68613,0.8714605122804642
111748,0.7942447811365128
114606,0.7774377912282944
139149,0.7742567360401154
61633,0.8127137571573257
61200,0.815393477678299
116318,0.8197457045316696
69055,0.8340957462787628
112913,0.8214468210935593
61565,0.843421071767807
118253,0.7994849979877472
67757,0.8590431809425354
86488,0.8068322539329529
77480,0.7783359885215759
116593,0.821502760052681
132643,0.8239478319883347
113447,0.7831370532512665
62041,0.8265716731548309
138125,0.8133097738027573
114627,0.8358771502971649
118068,0.7996788173913956
68994,0.8309041559696198
77957,0.7873883545398712
116420,0.8327179700136185
68641,0.8151156306266785
138117,0.8809485137462616
68429,0.8331997841596603
78196,0.7861039042472839
138868,0.74885293841362
60793,0.8178318291902542
68297,0.7877952456474304
76935,0.7865143567323685
77390,0.835162565112114
68942,0.8247691690921783
112790,0.7745037376880646
77992,0.8243603855371475
138971,0.7306246757507324
76964,0.7995478957891464
77275,0.8117443025112152
115972,0.7920250445604324
68924,0.8605032116174698
138270,0.7938791960477829
112491,0.8600604683160782
77670,0.815205380320549
77744,0.8038446307182312
113151,0.7694925516843796
68383,0.851770430803299
118159,0.7717728763818741
67882,0.8469137996435165
68873,0.8047914206981659
139031,0.7337110340595245
116564,0.7744595259428024
69364,0.8427156507968903
114699,0.820696234703064
114172,0.778097927570343
112580,0.8718818873167038
61410,0.8827740997076035
77011,0.8162346184253693
77063,0.8065151423215866
77123,0.784348800778389
80993,0.7886173129081726
76765,0.8353679478168488
117225,0.7888489067554474
139281,0.8030469566583633
78236,0.774491548538208
68741,0.8483494818210602
112287,0.783797413110733
68940,0.8280436098575592
115168,0.8814728260040283
113828,0.8656071275472641
138106,0.8623793721199036
61953,0.811960905790329
117310,0.8066044449806213
111948,0.8159454166889191
115117,0.858198270201683
113993,0.7948867231607437
77083,0.7936917543411255
115118,0.8393568098545074
78017,0.8162345886230469
112142,0.7655068635940552
116491,0.784776046872139
137965,0.7440834939479828
112363,0.9114062413573265
60750,0.863266333937645
68498,0.8864415735006332
113702,0.8038688898086548
76605,0.777632936835289
77833,0.8072580993175507
67361,0.8105884194374084
67803,0.8392143398523331
60703,0.8641394972801208
60484,0.8639059811830521
112907,0.8408756703138351
77340,0.7521829158067703
76571,0.8243143260478973
86467,0.8698010444641113
76682,0.7929790765047073
112054,0.8250349313020706
111683,0.8776705041527748
112232,0.7974271923303604
138987,0.7792157232761383
113896,0.7922547161579132
112324,0.8538525104522705
77566,0.7961773872375488
62013,0.8122538328170776
60476,0.9587678499519825
76658,0.8150835782289505
86223,0.8778513669967651
61604,0.8547139912843704
139126,0.7934834957122803
118298,0.7684373110532761
61569,0.8480140864849091
68220,0.7908670157194138
112574,0.7484055757522583
113000,0.8862051293253899
61936,0.8467245548963547
138281,0.8901481181383133
80667,0.7501301020383835
139257,0.7979556918144226
132612,0.7964847683906555
62097,0.779936358332634
112274,0.9150673002004623
67888,0.887497715651989
78176,0.8022169172763824
68053,0.8663625866174698
112671,0.773957684636116
77758,0.8398338407278061
80794,0.8310137689113617
60998,0.8572840839624405
114922,0.8459776192903519
113432,0.7894081771373749
78063,0.79217728972435
113444,0.7966818064451218
112775,0.8214468210935593
69257,0.8124001026153564
116270,0.7929324954748154
78231,0.7818234413862228
61211,0.8768296390771866
68270,0.8433306217193604
76360,0.8296159356832504
69245,0.8381700664758682
132589,0.847249448299408
112321,0.8221183866262436
138442,0.8750795871019363
116779,0.7776364684104919
80776,0.7933353930711746
61918,0.7889142632484436
67546,0.8548779934644699
116370,0.8635043203830719
69079,0.8601606041193008
113820,0.7789845764636993
114895,0.7875304967164993
138788,0.7593954801559448
116061,0.7713886946439743
114219,0.8484133630990982
115717,0.7691215574741364
68068,0.8398586362600327
112429,0.9162615388631821
68825,0.8288698494434357
77546,0.7970470190048218
77914,0.7962177693843842
138055,0.8615596890449524
112258,0.8200363218784332
61199,0.8215294182300568
80863,0.8463723212480545
139328,0.7599360793828964
115175,0.8636103719472885
112919,0.8164039105176926
112858,0.8029670119285583
61044,0.8589245527982712
67637,0.8133841753005981
78214,0.7858647704124451
76548,0.8490387350320816
67973,0.8356133550405502
138205,0.7733424752950668
67412,0.8194314241409302
68292,0.7882414013147354
78048,0.7988021671772003
61434,0.8356361389160156
86118,0.7936831712722778
114067,0.8628851622343063
69065,0.8561199456453323
61829,0.8129794597625732
60441,0.8144677430391312
61446,0.8127081096172333
77355,0.8057277053594589
112235,0.8531959652900696
61478,0.9088756740093231
114725,0.8356708586215973
76990,0.8011322319507599
86022,0.8011580258607864
77615,0.819738894701004
111765,0.8251438438892365
67490,0.8525567203760147
138861,0.7448117136955261
113309,0.8028061836957932
113500,0.7775804698467255
61342,0.8534961491823196
78160,0.7956671118736267
60823,0.8806654140353203
68201,0.8472047597169876
114586,0.7624621838331223
77584,0.7895284742116928
77918,0.7966259717941284
76432,0.8134889602661133
112859,0.8029670119285583
112529,0.9254248067736626
68555,0.8227004855871201
115004,0.853454202413559
60924,0.84360770881176
115421,0.7596293985843658
78006,0.7680777758359909
111742,0.8282727748155594
112719,0.8080653846263885
61766,0.8811814934015274
68330,0.790694460272789
116810,0.8011068552732468
113571,0.8068465143442154
76422,0.7768615186214447
114066,0.853913739323616
60701,0.860326886177063
139239,0.8223922103643417
68093,0.813136637210846
117873,0.7983902543783188
132544,0.86295947432518
139422,0.8632805943489075
68668,0.9021514728665352
60505,0.8284800499677658
61507,0.8740962594747543
69358,0.9005057886242867
139361,0.8197488486766815
61870,0.8841547220945358
114301,0.8078469783067703
86547,0.8874339982867241
132647,0.8339399844408035
115732,0.8070685118436813
68110,0.8569827079772949
114591,0.7982807606458664
114494,0.757567286491394
60414,0.867424264550209
68337,0.8647669851779938
78320,0.810506135225296
77933,0.7942094504833221
112668,0.8081937432289124
60691,0.8720051050186157
113543,0.8238942176103592
68333,0.8317998349666595
61462,0.8388278782367706
114663,0.8343402147293091
86389,0.8947453126311302
117875,0.7990014851093292
139070,0.8816017434000969
67563,0.8497164100408554
60916,0.8441068679094315
60528,0.8267705291509628
86448,0.8312589377164841
77006,0.8110691606998444
114506,0.8680311143398285
78252,0.8473027050495148
113460,0.8718512803316116
77487,0.835162565112114
138570,0.7632378190755844
77351,0.7955515682697296
68199,0.8344913125038147
60980,0.8219746649265289
113282,0.7920674830675125
113475,0.8292331248521805
86674,0.8079952299594879
114071,0.853913739323616
114077,0.824412539601326
67514,0.8442544788122177
68301,0.7894759327173233
117025,0.8117337822914124
113558,0.8597660213708878
77512,0.8013147264719009
76929,0.7900113463401794
77285,0.839327335357666
111764,0.8087841123342514
138798,0.8342656642198563
68846,0.7989918142557144
112755,0.8271900415420532
76946,0.7873883545398712
114557,0.8051295876502991
62184,0.8308129459619522
68614,0.8417915552854538
113328,0.8062725514173508
61711,0.8555871099233627
115033,0.77164326608181
68941,0.8042207062244415
61988,0.8492104113101959
111760,0.8189888596534729
118240,0.8069061785936356
112767,0.7877959758043289
69263,0.8849622085690498
138718,0.7907793670892715
60900,0.804545134305954
68669,0.8078486174345016
67732,0.8382150679826736
138618,0.7689927071332932
115812,0.7958698272705078
60971,0.7960158139467239
138633,0.7852352261543274
113423,0.8539049327373505
76671,0.7994922548532486
68506,0.7897306382656097
67867,0.8905187845230103
116263,0.8217560648918152
114157,0.7915954887866974
113718,0.8038820922374725
114455,0.8114282190799713
77603,0.7869245857000351
77692,0.8012382090091705
138985,0.7724146544933319
111654,0.9058015272021294
113440,0.8219951391220093
61484,0.7879966795444489
68775,0.8551532030105591
80954,0.784943550825119
77479,0.8369589298963547
61399,0.8374193906784058
112993,0.8693041652441025
78293,0.8113051503896713
113435,0.8557061105966568
60590,0.8554605543613434
77690,0.8137152045965195
113477,0.825341135263443
139043,0.8055841326713562
61267,0.7660580575466156
86269,0.833844855427742
77001,0.7680777758359909
61735,0.8276457190513611
77295,0.8295616805553436
67853,0.8023638427257538
61750,0.8699882626533508
114062,0.8628851473331451
61449,0.8360715061426163
139236,0.7746011763811111
76699,0.7900048792362213
114769,0.7774468809366226
60995,0.8584069162607193
67824,0.8359011560678482
116647,0.8152139633893967
76677,0.7882808148860931
113939,0.8621276617050171
61312,0.8548639714717865
68834,0.894543394446373
111941,0.809192955493927
60421,0.8455050885677338
113012,0.7650074660778046
67840,0.8526591509580612
113526,0.8439734578132629
61985,0.8669397383928299
68535,0.8858276754617691
86768,0.82613305747509
78329,0.800332099199295
86687,0.8517012000083923
62021,0.7976308166980743
113906,0.8723282516002655
116637,0.7690774202346802
76467,0.7898478209972382
61181,0.7932600826025009
76372,0.8100776076316833
138537,0.798787921667099
60734,0.7947471141815186
60802,0.8912564218044281
77452,0.7940355539321899
138068,0.8830825909972191
113191,0.8748365640640259
118077,0.8011341094970703
138873,0.8217851370573044
68245,0.8060334175825119
114173,0.7828163057565689
113016,0.8855727910995483
113466,0.8044704496860504
113613,0.7702512145042419
68368,0.9158949926495552
112355,0.9045459851622581
78204,0.7740659713745117
67914,0.8755214363336563
80689,0.885421633720398
112104,0.8065240234136581
60568,0.8111248314380646
69009,0.872518315911293
76799,0.7955515682697296
68013,0.8657348155975342
102417,0.8011160641908646
102979,0.8279203325510025
108398,0.8100928068161011
108222,0.7624563425779343
110920,0.7715714126825333
101405,0.8745792955160141
59061,0.8736822307109833
662,0.8142291456460953
108068,0.8534936904907227
106224,0.8008414804935455
109419,0.8123320490121841
100426,0.9007330909371376
102867,0.8695865422487259
103462,0.7852211892604828
2054,0.8882765620946884
119982,0.8567404001951218
100341,0.7447895407676697
106714,0.82938152551651
159804,0.7927110344171524
109583,0.8214846700429916
109584,0.811637818813324
122341,0.8451639413833618
106476,0.8262090384960175
110467,0.7691038399934769
99615,0.804380401968956
111012,0.8541894108057022
110702,0.8667197823524475
109789,0.8037911206483841
94378,0.7948689162731171
1888,0.8086355477571487
111075,0.8546185493469238
121822,0.7932759076356888
94446,0.8404510021209717
104505,0.8099837750196457
937,0.7902732640504837
100397,0.7814413160085678
1584,0.8595056086778641
102894,0.7400690317153931
159857,0.8575075268745422
1953,0.8075906932353973
99611,0.8216450959444046
105044,0.7852388620376587
86835,0.7632085978984833
109062,0.7873984575271606
121298,0.8210244923830032
104575,0.8314121514558792
108393,0.9202873036265373
100521,0.7962199598550797
105047,0.8214991241693497
110915,0.7744595259428024
82788,0.7987297177314758
249,0.7998925298452377
109256,0.8157621622085571
69549,0.8075911104679108
103539,0.8112531304359436
121832,0.8653870671987534
109422,0.8117229044437408
104326,0.8112674355506897
62426,0.7843428701162338
109712,0.7916352599859238
103676,0.8554883003234863
1275,0.8517773300409317
102094,0.8295632302761078
109687,0.8085027039051056
122133,0.7953491657972336
101693,0.8782252669334412
60154,0.8085868954658508
109396,0.8270996659994125
105123,0.8486220240592957
59336,0.7704196274280548
366,0.852345660328865
110853,0.8901757821440697
99878,0.8110766410827637
102623,0.8103703558444977
2491,0.8020488917827606
101842,0.8830925524234772
126029,0.8754385709762573
2186,0.7923335433006287
110116,0.7829515188932419
1698,0.8756154552102089
1082,0.8241606950759888
122373,0.7942609935998917
104298,0.8984358161687851
104427,0.798887088894844
1089,0.8828179687261581
101290,0.7994643747806549
101398,0.8250129222869873
99763,0.7795945554971695
107923,0.7949654310941696
100306,0.8007190078496933
62256,0.8892977684736252
100058,0.8271698504686356
107011,0.8182343691587448
107438,0.7736147195100784
103533,0.7445719838142395
108775,0.8052049875259399
110907,0.8123879134654999
101155,0.7766813188791275
108180,0.802315428853035
108995,0.9105296358466148
103172,0.8388766795396805
99256,0.7994991987943649
107548,0.8024876415729523
105502,0.8754484951496124
106433,0.7867400348186493
109625,0.7954742461442947
101793,0.8034337610006332
110138,0.7523761987686157
108640,0.7588959038257599
108463,0.7654478251934052
62340,0.7622932344675064
100553,0.8379714488983154
103548,0.7940499484539032
109960,0.8872788846492767
110232,0.7482061386108398
121615,0.8226060122251511
101631,0.7699626982212067
122219,0.7738859355449677
102854,0.824183002114296
107185,0.7783507257699966
183,0.7990116775035858
82709,0.7994292676448822
106799,0.8393900841474533
104346,0.8082354664802551
107285,0.8388725370168686
109616,0.8557974845170975
81233,0.8602941334247589
109243,0.7980601936578751
103794,0.8221470862627029
103504,0.7659115195274353
107305,0.8300657123327255
110217,0.8025699406862259
406,0.8697175830602646
159799,0.8738092184066772
125913,0.873151883482933
60080,0.8246285319328308
100288,0.8838486447930336
122158,0.7751702666282654
106710,0.8157843798398972
1151,0.9134526550769806
102031,0.7780405282974243
1043,0.8148497939109802
62471,0.772287130355835
491,0.8288838416337967
107001,0.8276414573192596
102260,0.7977999448776245
100402,0.773742601275444
159907,0.7853485345840454
105,0.7951694130897522
100321,0.7673259973526001
103336,0.9565386474132538
101526,0.7884999066591263
110036,0.9056818038225174
106150,0.8413033038377762
107115,0.8261953890323639
104307,0.8197542428970337
102595,0.8972282707691193
82799,0.7481509447097778
102529,0.8656206727027893
62483,0.8431150615215302
82774,0.8770413547754288
121453,0.8368457108736038
102159,0.7975325435400009
122553,0.8416623473167419
122420,0.7536821961402893
62430,0.8570833206176758
255,0.8500440865755081
288,0.7806190401315689
110363,0.859799325466156
2146,0.7930237501859665
104391,0.8650944530963898
109990,0.8920146226882935
121936,0.7681620121002197
1963,0.8539707213640213
159717,0.7489061057567596
108322,0.8059929758310318
107495,0.797584667801857
109931,0.8456377387046814
2403,0.8194717019796371
100536,0.8365226536989212
110281,0.8334053456783295
102466,0.875638522207737
105618,0.8025055229663849
110336,0.8087207823991776
711,0.7708996534347534
82057,0.7383193671703339
109128,0.7698911130428314
82367,0.8741697072982788
122107,0.8159582763910294
720,0.8029601722955704
106939,0.7971647679805756
159961,0.8241211175918579
105404,0.8977637588977814
121671,0.80528424680233
109365,0.8116136789321899
107656,0.8487315624952316
101413,0.7773409187793732
94394,0.7933242619037628
110512,0.752919390797615
59959,0.7895387709140778
102652,0.8645020574331284
86838,0.8367156833410263
107158,0.7946455627679825
107541,0.8505111038684845
328,0.8451242744922638
107052,0.8223800808191299
105867,0.7432819902896881
110409,0.8013496696949005
62445,0.8030344992876053
108572,0.7907511293888092
110078,0.8751528710126877
101404,0.8283154368400574
68,0.8699715286493301
105300,0.8832861557602882
104236,0.7939367145299911
110897,0.9231898784637451
105504,0.8653650879859924
102030,0.8344666808843613
897,0.860583558678627
110974,0.8459479361772537
109850,0.7887738794088364
109320,0.8354027420282364
107928,0.8063308149576187
103754,0.811773419380188
100524,0.757659986615181
110100,0.8019053786993027
94604,0.8002371937036514
104786,0.810099869966507
106055,0.7680050730705261
100272,0.8503911644220352
109630,0.813141718506813
60330,0.8305920362472534
107709,0.8172418624162674
106812,0.8285534381866455
956,0.8024063259363174
109280,0.8213456571102142
107816,0.7595696747303009
107087,0.7952957600355148
102601,0.8183837532997131
101531,0.8078170716762543
62374,0.8173836469650269
106108,0.799544557929039
110044,0.7710295915603638
101636,0.7410058379173279
104591,0.8296553939580917
103055,0.8545722365379333
82683,0.7888824194669724
121616,0.809315949678421
1760,0.8375217467546463
101442,0.8063807934522629
110616,0.7900096625089645
105070,0.812574952840805
43,0.8611746430397034
59207,0.8044597655534744
102642,0.8412637561559677
159843,0.8493067175149918
108420,0.8071623295545578
110034,0.9178978279232979
106998,0.9027936682105064
103538,0.8225738704204559
102758,0.8202558010816574
1805,0.8807622790336609
69490,0.7920700162649155
106724,0.8743779361248016
82233,0.8522404581308365
107780,0.7779822498559952
104771,0.9387715831398964
106802,0.7604060024023056
103626,0.7995246648788452
104739,0.7793770283460617
94477,0.814529150724411
109289,0.8142352849245071
106717,0.8492215871810913
122544,0.8112863451242447
99496,0.8013894110918045
106487,0.9098049774765968
109867,0.8553065210580826
100141,0.8087256550788879
104892,0.809905618429184
62372,0.7724124044179916
107487,0.9075770378112793
119896,0.7880185097455978
121872,0.8259611278772354
99549,0.793151393532753
104660,0.8121090084314346
100630,0.7931756526231766
109116,0.8024504333734512
62537,0.783026859164238
197,0.8705141395330429
2382,0.8425272703170776
104451,0.875689685344696
107786,0.7974271923303604
296,0.8926879242062569
108793,0.7316269874572754
102831,0.7933813184499741
1334,0.8970576301217079
105735,0.8112821727991104
102115,0.790414422750473
159896,0.8115914762020111
108370,0.7628901898860931
99154,0.8227202594280243
107035,0.8286543637514114
1663,0.7955195009708405
104938,0.8709634244441986
101967,0.8502579927444458
62444,0.8340388834476471
104662,0.7722916007041931
106682,0.7838491648435593
102471,0.8851172104477882
1795,0.7524137198925018
110833,0.8734041750431061
2187,0.8087772130966187
110848,0.8678387254476547
107745,0.7413153946399689
101718,0.7982837557792664
101887,0.8261880576610565
1212,0.7773010283708572
105640,0.8033564686775208
109023,0.8575886785984039
103152,0.9181982800364494
107472,0.8584901988506317
110674,0.811371698975563
110029,0.8902345597743988
103519,0.7587874829769135
159906,0.8481277078390121
108831,0.7971327304840088
102282,0.7924688905477524
1049,0.774261474609375
121839,0.8053241968154907
2223,0.8444174975156784
101830,0.8339079022407532
109222,0.7832190990447998
122272,0.80769844353199
111041,0.8470090180635452
108754,0.82810477912426
159822,0.8214789479970932
103384,0.8037271797657013
121540,0.7883241772651672
100778,0.7647661417722702
104232,0.9636198319494724
110410,0.7951050847768784
109537,0.79588283598423
106178,0.7947950661182404
102019,0.8174517005681992
863,0.7965913861989975
82845,0.9227088466286659
105752,0.7776045352220535
109970,0.8327096998691559
102461,0.8058923333883286
108680,0.7838174104690552
102457,0.9145764112472534
99675,0.8198731392621994
105972,0.8167605996131897
339,0.8489338159561157
42605,0.9064711257815361
722,0.8259719014167786
94392,0.8104724436998367
106353,0.8041565418243408
101224,0.8122643530368805
2000,0.8600756824016571
121391,0.8034590035676956
100823,0.808047816157341
100797,0.7860326617956161
110002,0.8156178146600723
109080,0.7928068786859512
104928,0.8637528121471405
107733,0.7733746320009232
101019,0.8001483827829361
82687,0.8098340183496475
2156,0.8718293011188507
107609,0.7955579459667206
105916,0.8283088803291321
101335,0.7939328551292419
110626,0.8313897401094437
122421,0.7722202837467194
81900,0.9146634191274643
109463,0.8867678716778755
110551,0.8900119140744209
103873,0.8021086752414703
121499,0.7966740280389786
99508,0.8866904079914093
109052,0.8707403987646103
785,0.8142082244157791
104180,0.9186160489916801
159724,0.888683095574379
60370,0.789716437458992
107082,0.7956975400447845
108285,0.8763697743415833
122090,0.8005183339118958
59220,0.8043957203626633
100925,0.8004728704690933
105631,0.7816087454557419
106382,0.7917925715446472
106741,0.8613093942403793
105563,0.8437161445617676
106575,0.8137384057044983
121799,0.8158905208110809
104254,0.7893815636634827
66990,0.7857999801635742
159910,0.8673600852489471
106546,0.8612435609102249
100277,0.8154138177633286
59132,0.8268686681985855
42632,0.8643689900636673
100729,0.7581407725811005
59324,0.8170347362756729
42591,0.877567432820797
1902,0.7736952602863312
103478,0.8044072091579437
60315,0.8096632361412048
108299,0.8288147151470184
106158,0.8836189731955528
105809,0.802821084856987
2369,0.8284259587526321
159813,0.7757751643657684
62402,0.8043892830610275
82051,0.8135063052177429
101463,0.8775032237172127
60001,0.7443243265151978
2480,0.8141094595193863
103327,0.8055980503559113
110397,0.798536479473114
1579,0.8291069269180298
60349,0.8540565371513367
